Athlete ID,Name,Gender,Type,Country Code,Country Name,Native Language,Event Type,Event Name,Date of Birth,,,Medal ID,Medal Type,Medal Rank,Event Date,Opponent Name,,Game,,,,,Start Time,End Time,,,,Venue,Stadium
1550186,MANECA-VOINEA Sabrina,Female,Athlete,ROU,Romania,Romania,['Artistic Gymnastics'],"['Women', ""Women's Balance Beam"", ""Women's Floor Exercise"", ""Women's Uneven Bars"", ""Women's Vault"", ""Women's Team""]",4/6/2007,,,BKBMTEAM5---USA01,Gold Medal,1,10/8/2024,United States,,Basketball,,,,,2024-07-29T11:42:00+02:00,2024-07-29T11:48:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1550192,PREDA Andreea,Female,Athlete,ROU,Romania,Romania,['Artistic Gymnastics'],"['Women', ""Women's Balance Beam"", ""Women's Floor Exercise"", ""Women's Uneven Bars"", ""Women's Vault"", ""Women's Team""]",23/05/2006,,,BKBMTEAM5---FRA01,Silver Medal,2,10/8/2024,France,,Basketball,,,,,2024-07-29T11:48:00+02:00,2024-07-29T11:59:00+02:00,,,,North Paris Arena,North Paris Arena
1550218,SAWADOGO Faysal,Male,Athlete,BUR,Burkina Faso,Burkina Faso,['Taekwondo'],['Men -80kg'],22/09/1996,,,BKBMTEAM5---SRB01,Bronze Medal,3,10/8/2024,Serbia,,Basketball,,,,,2024-07-29T11:48:00+02:00,2024-07-29T11:54:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1550219,FITI Scott James,Male,Athlete,FSM,Micronesia,Micronesia,['Athletics'],"[""Men's 100m""]",17/07/1995,,,VBVMTEAM2---SWE01,Gold Medal,1,10/8/2024,AHMAN/HELLVIG,,Beach Volleyball,,,,,2024-07-29T11:48:00+02:00,2024-07-29T11:54:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1550221,LIMTIACO Tasi,Male,Athlete,FSM,Micronesia,Micronesia,['Swimming'],"[""Men's 100m Breaststroke""]",4/1/1994,,,VBVMTEAM2---GER01,Silver Medal,2,10/8/2024,EHLERS/WICKLER,,Beach Volleyball,,,,,2024-07-29T11:54:00+02:00,2024-07-29T12:00:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1550227,AWANG Mohd Azizulhasni,Male,Athlete,MAS,Malaysia,Malaysia,['Cycling Track'],"[""Men's Keirin"", ""Men's Sprint""]",5/1/1988,,,VBVMTEAM2---NOR01,Bronze Medal,3,10/8/2024,MOL/SORUM,,Beach Volleyball,,,,,2024-07-29T11:54:00+02:00,2024-07-29T12:00:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1550228,SAHROM Muhammad Shah Firdaus,Male,Athlete,MAS,Malaysia,Malaysia,['Cycling Track'],"[""Men's Keirin"", ""Men's Sprint""]",26/11/1995,,,1556869,Gold Medal,1,10/8/2024,Bakhodir JALOLOV,,Boxing,,,,,2024-07-29T12:00:00+02:00,2024-07-29T12:50:00+02:00,,,,Eiffel Tower Stadium,Eiffel Tower Stadium - Centre Court
1550233,AMIT Amit,Male,Athlete,IND,India,India,['Boxing'],"[""Men's 51kg""]",16/10/1995,,,1934775,Silver Medal,2,10/8/2024,Ayoub GHADFA DRISSI EL AISSAOUI,,Boxing,,,,,2024-07-29T12:00:00+02:00,2024-07-29T12:06:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1550250,CHOPRA Neeraj,Male,Athlete,IND,India,India,['Athletics'],"[""Men's Javelin Throw""]",24/12/1997,,,1556049,Gold Medal,1,10/8/2024,Abdumalik KHALOKOV,,Boxing,,,,,2024-07-29T12:00:00+02:00,2024-07-29T12:06:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1550264,MUNTEAN Andrei-Vasile,Male,Athlete,ROU,Romania,Romania,['Artistic Gymnastics'],"['Men', ""Men's Parallel Bars""]",30/01/1993,,,1878687,Silver Medal,2,10/8/2024,Munarbek SEIITBEK UULU,,Boxing,,,,,2024-07-29T12:00:00+02:00,2024-07-29T12:17:00+02:00,,,,Nautical St - Flat water,Vaires-sur-Marne Nautical Stadium - Flat water
1550271,NISHANT DEV,Male,Athlete,IND,India,India,['Boxing'],"[""Men's 71kg""]",23/12/2000,,,1887963,Gold Medal,1,10/8/2024,LIN Yu Ting,,Boxing,,,,,2024-07-29T12:00:00+02:00,2024-07-29T12:45:00+02:00,,,,Chateauroux Shooting Ctr,Chateauroux - Final Range
1550285,ADAM Adriana,Female,Athlete,ROU,Romania,Romania,['Rowing'],"[""Women's Eight"", ""Women's Four""]",11/4/1999,,,1568655,Silver Medal,2,10/8/2024,Julia SZEREMETA,,Boxing,,,,,2024-07-29T12:00:00+02:00,2024-07-29T15:50:00+02:00,,,,La Concorde 3,La Concorde 3
1550289,ANGHEL Roxana,Female,Athlete,ROU,Romania,Romania,['Rowing'],"[""Women's Eight"", ""Women's Pair""]",1/1/1998,,,1926826,Gold Medal,1,10/8/2024,LI Qian,,Boxing,,,,,2024-07-29T12:00:00+02:00,2024-07-29T13:00:00+02:00,,,,South Paris Arena 4,South Paris Arena 4 Table 1
1550294,BERES Amalia,Female,Athlete,ROU,Romania,Romania,['Rowing'],"[""Women's Eight"", ""Women's Four""]",18/06/1997,,,1965679,Silver Medal,2,10/8/2024,Atheyna Bibeichi BYLON,,Boxing,,,,,2024-07-29T12:00:00+02:00,2024-07-29T13:00:00+02:00,,,,South Paris Arena 4,South Paris Arena 4 Table 2
1550295,TARNOVSCHI Serghei,Male,Athlete,MDA,Republic of Moldova,Republic of Moldova,['Canoe Sprint'],"[""Men's Canoe Single 1000m""]",24/06/1997,,,1958888,Gold Medal,1,10/8/2024,PHIL WIZARD,,Breaking,,,,,2024-07-29T12:00:00+02:00,2024-07-29T13:00:00+02:00,,,,South Paris Arena 4,South Paris Arena 4 Table 3
1550300,OLARASU Maria,Female,Athlete,MDA,Republic of Moldova,Republic of Moldova,['Canoe Sprint'],"[""Women's Canoe Single 200m"", ""Women's Canoe Double 500m""]",28/05/2000,,,1880191,Silver Medal,2,10/8/2024,DANY DANN,,Breaking,,,,,2024-07-29T12:00:00+02:00,2024-07-29T13:00:00+02:00,,,,South Paris Arena 4,South Paris Arena 4 Table 4
1550303,BODNAR Ancuta,Female,Athlete,ROU,Romania,Romania,['Rowing'],"[""Women's Eight"", ""Women's Double Sculls""]",25/09/1998,,,1955590,Bronze Medal,3,10/8/2024,VICTOR,,Breaking,,,,,2024-07-29T12:00:00+02:00,2024-07-29T13:30:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court Philippe-Chatrier
1550307,COCIU Daniela,Female,Athlete,MDA,Republic of Moldova,Republic of Moldova,['Canoe Sprint'],"[""Women's Canoe Single 200m"", ""Women's Canoe Double 500m""]",4/5/2000,,,1878715,Gold Medal,1,10/8/2024,Josef DOSTAL,,Canoe Sprint,,,,,2024-07-29T12:00:00+02:00,2024-07-29T13:30:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court Suzanne-Lenglen
1550309,NIKHAT Zareen,Female,Athlete,IND,India,India,['Boxing'],"[""Women's 50kg""]",14/06/1996,,,1570863,Silver Medal,2,10/8/2024,Adam VARGA,,Canoe Sprint,,,,,2024-07-29T12:00:00+02:00,2024-07-29T13:30:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court Simonne-Mathieu
1550313,PREETI,Female,Athlete,IND,India,India,['Boxing'],"[""Women's 54kg""]",23/10/2003,,,1569972,Bronze Medal,3,10/8/2024,Balint KOPASZ,,Canoe Sprint,,,,,2024-07-29T12:00:00+02:00,2024-07-29T13:30:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court 14
1550324,CIOTAU Emanuela Ioana,Female,Athlete,ROU,Romania,Romania,['Rowing'],"[""Women's Quadruple Sculls""]",15/09/2002,,,1964547,Gold Medal,1,10/8/2024,Katie VINCENT,,Canoe Sprint,,,,,2024-07-29T12:00:00+02:00,2024-07-29T13:30:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court 6
1550326,JAISMINE,Female,Athlete,IND,India,India,['Boxing'],"[""Women's 57kg""]",30/08/2001,,,1955126,Silver Medal,2,10/8/2024,Nevin HARRISON,,Canoe Sprint,,,,,2024-07-29T12:00:00+02:00,2024-07-29T13:30:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court 7
1550327,KHIEW Hoe Yean,Male,Athlete,MAS,Malaysia,Malaysia,['Swimming'],"[""Men's 400m Freestyle""]",2/9/2002,,,1564506,Bronze Medal,3,10/8/2024,Yarisleidis CIRILO DUBOYS,,Canoe Sprint,,,,,2024-07-29T12:00:00+02:00,2024-07-29T13:30:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court 8
1550329,CIRES Patricia,Female,Athlete,ROU,Romania,Romania,['Rowing'],"[""Women's Quadruple Sculls""]",11/6/2002,,,1945383,Gold Medal,1,10/8/2024,Lisa CARRINGTON,,Canoe Sprint,,,,,2024-07-29T12:00:00+02:00,2024-07-29T13:30:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court 11
1550384,COZMIUC Ionela Livia,Female,Athlete,ROU,Romania,Romania,['Rowing'],"[""Lightweight Women's Double Sculls""]",3/1/1995,,,1568350,Silver Medal,2,10/8/2024,Tamara CSIPES,,Canoe Sprint,,,,,2024-07-29T12:00:00+02:00,2024-07-29T13:30:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court 12
1550432,BORGOHAIN Lovlina,Female,Athlete,IND,India,India,['Boxing'],"[""Women's 75kg""]",2/1/1997,,,1892423,Bronze Medal,3,10/8/2024,Emma Aastrand JORGENSEN,,Canoe Sprint,,,,,2024-07-29T12:00:00+02:00,2024-07-29T13:30:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court 13
1550437,LEHACI Maria,Female,Athlete,ROU,Romania,Romania,['Rowing'],"[""Women's Eight"", ""Women's Four""]",28/06/1999,,,CTRMMADISON-POR01,Gold Medal,1,10/8/2024,Portugal,,Cycling Track,,,,,2024-07-29T12:00:00+02:00,2024-07-29T15:00:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court Philippe-Chatrier
1550531,MOROSAN Ioana Madalina,Female,Athlete,ROU,Romania,Romania,['Rowing'],"[""Women's Quadruple Sculls""]",24/06/1999,,,CTRMMADISON-ITA01,Silver Medal,2,10/8/2024,Italy,,Cycling Track,,,,,2024-07-29T12:00:00+02:00,2024-07-29T15:00:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court Suzanne-Lenglen
1550542,PETREANU Victoria Stefania,Female,Athlete,ROU,Romania,Romania,['Rowing'],"[""Women's Eight""]",21/01/2003,,,CTRMMADISON-DEN01,Bronze Medal,3,10/8/2024,Denmark,,Cycling Track,,,,,2024-07-29T12:00:00+02:00,2024-07-29T15:00:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court Simonne-Mathieu
1550544,DOGUE Marvin,Male,Athlete,GER,Germany,Germany,['Modern Pentathlon'],"[""Men's Individual""]",1/11/1995,,,1901556,Gold Medal,1,10/8/2024,CAO Yuan,,Diving,,,,,2024-07-29T12:00:00+02:00,2024-07-29T15:00:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court 14
1550546,LIEBIG Fabian,Male,Athlete,GER,Germany,Germany,['Modern Pentathlon'],"[""Men's Individual""]",18/06/1994,,,1891685,Silver Medal,2,10/8/2024,TAMAI Rikuto,,Diving,,,,,2024-07-29T12:00:00+02:00,2024-07-29T15:00:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court 6
1550551,ZILLEKENS Annika,Female,Athlete,GER,Germany,Germany,['Modern Pentathlon'],"[""Women's Individual""]",3/4/1990,,,1900857,Bronze Medal,3,10/8/2024,Noah WILLIAMS,,Diving,,,,,2024-07-29T12:00:00+02:00,2024-07-29T15:00:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court 7
1550553,LANGREHR Rebecca,Female,Athlete,GER,Germany,Germany,['Modern Pentathlon'],"[""Women's Individual""]",4/4/1998,,,FBLWTEAM11--USA01,Gold Medal,1,10/8/2024,United States,,Football,,,,,2024-07-29T12:00:00+02:00,2024-07-29T15:00:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court 8
1550560,RADIS Simona,Female,Athlete,ROU,Romania,Romania,['Rowing'],"[""Women's Eight"", ""Women's Double Sculls""]",5/4/1999,,,FBLWTEAM11--BRA01,Silver Medal,2,10/8/2024,Brazil,,Football,,,,,2024-07-29T12:00:00+02:00,2024-07-29T15:00:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court 11
1550630,RUSU Maria Magdalena,Female,Athlete,ROU,Romania,Romania,['Rowing'],"[""Women's Eight"", ""Women's Four""]",30/09/1999,,,1939553,Gold Medal,1,10/8/2024,Lydia KO,,Golf,,,,,2024-07-29T12:00:00+02:00,2024-07-29T15:00:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court 12
1550644,UNGUREANU Alexandra,Female,Athlete,ROU,Romania,Romania,['Rowing'],"[""Women's Quadruple Sculls""]",7/3/2001,,,1892506,Silver Medal,2,10/8/2024,Esther HENSELEIT,,Golf,,,,,2024-07-29T12:00:00+02:00,2024-07-29T15:00:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court 13
1550661,van GRONINGEN Gianina Elena,Female,Athlete,ROU,Romania,Romania,['Rowing'],"[""Lightweight Women's Double Sculls""]",21/05/1995,,,1913218,Bronze Medal,3,10/8/2024,LIN Xiyu Janet,,Golf,,,,,2024-07-29T12:00:00+02:00,2024-07-29T16:30:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court Philippe-Chatrier
1550789,VRINCEANU Ioana,Female,Athlete,ROU,Romania,Romania,['Rowing'],"[""Women's Eight"", ""Women's Pair""]",7/3/1994,,,HBLWTEAM7---NOR01,Gold Medal,1,10/8/2024,Norway,,Handball,,,,,2024-07-29T12:00:00+02:00,2024-07-29T16:30:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court Suzanne-Lenglen
1550806,ADAM Constantin,Male,Athlete,ROU,Romania,Romania,['Rowing'],"[""Men's Eight""]",12/7/1996,,,HBLWTEAM7---FRA01,Silver Medal,2,10/8/2024,France,,Handball,,,,,2024-07-29T12:00:00+02:00,2024-07-29T16:30:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court Simonne-Mathieu
1550815,KUSHITASHVILI Georgii,Male,Athlete,GEO,Georgia,Georgia,['Boxing'],"[""Men's 92kg""]",16/11/1995,,,HBLWTEAM7---DEN01,Bronze Medal,3,10/8/2024,Denmark,,Handball,,,,,2024-07-29T12:00:00+02:00,2024-07-29T16:30:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court 14
1550831,GRESHAM Zackary,Male,Athlete,GRN,Grenada,Grenada,['Swimming'],"[""Men's 100m Backstroke""]",29/09/2004,,,1932649,Gold Medal,1,10/8/2024,Ahmed ELGENDY,,Modern Pentathlon,,,,,2024-07-29T12:00:00+02:00,2024-07-29T16:30:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court 6
1550881,SCHEMBRI Kruz,Male,Athlete,ISV,"Virgin Islands, US",United States,['Fencing'],"[""Men's Foil Individual""]",25/10/2006,,,1887939,Silver Medal,2,10/8/2024,SATO Taishu,,Modern Pentathlon,,,,,2024-07-29T12:00:00+02:00,2024-07-29T16:30:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court 7
1550974,CRACIUN Nicolae,Male,Athlete,ITA,Italy,Italy,['Canoe Sprint'],"[""Men's Canoe Single 1000m""]",14/06/1994,,,1553031,Bronze Medal,3,10/8/2024,Giorgio MALAN,,Modern Pentathlon,,,,,2024-07-29T12:00:00+02:00,2024-07-29T16:30:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court 8
1550975,de GENNARO Giovanni,Male,Athlete,ITA,Italy,Italy,['Canoe Slalom'],"[""Men's Kayak Single"", ""Men's Kayak Cross""]",21/07/1992,,,1981131,Gold Medal,1,10/8/2024,Janja GARNBRET,,Sport Climbing,,,,,2024-07-29T12:00:00+02:00,2024-07-29T16:30:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court 11
1550977,HORN Stefanie,Female,Athlete,ITA,Italy,Italy,['Canoe Slalom'],"[""Women's Kayak Single"", ""Women's Kayak Cross""]",9/1/1991,,,1950307,Silver Medal,2,10/8/2024,Brooke RABOUTOU,,Sport Climbing,,,,,2024-07-29T12:00:00+02:00,2024-07-29T16:30:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court 12
1550978,IVALDI Raffaello,Male,Athlete,ITA,Italy,Italy,['Canoe Slalom'],"[""Men's Canoe Single""]",16/12/1997,,,1560673,Bronze Medal,3,10/8/2024,Jessica PILZ,,Sport Climbing,,,,,2024-07-29T12:00:00+02:00,2024-07-29T16:30:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court 13
1550980,BERTONCELLI Marta,Female,Athlete,ITA,Italy,Italy,['Canoe Slalom'],"[""Women's Canoe Single"", ""Women's Kayak Cross""]",3/7/2001,,,TTEWTEAM----CHN01,Gold Medal,1,10/8/2024,China,,Table Tennis,,,,,2024-07-29T12:00:00+02:00,2024-07-29T18:00:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court Suzanne-Lenglen
1551050,ABBADINI Yumin,Male,Athlete,ITA,Italy,Italy,['Artistic Gymnastics'],"['Men', ""Men's All-Around"", ""Men's Floor Exercise"", ""Men's Horizontal Bar"", ""Men's Parallel Bars"", ""Men's Pommel Horse"", ""Men's Rings"", ""Men's Vault"", ""Men's Team""]",6/5/2001,,,TTEWTEAM----JPN01,Silver Medal,2,10/8/2024,Japan,,Table Tennis,,,,,2024-07-29T12:00:00+02:00,2024-07-29T18:00:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court Simonne-Mathieu
1551051,BARTOLINI Nicola,Male,Athlete,ITA,Italy,Italy,['Artistic Gymnastics'],"['Men', ""Men's Floor Exercise"", ""Men's Horizontal Bar"", ""Men's Parallel Bars"", ""Men's Pommel Horse"", ""Men's Rings"", ""Men's Vault"", ""Men's Team""]",7/2/1996,,,TTEWTEAM----KOR01,Bronze Medal,3,10/8/2024,Korea,,Table Tennis,,,,,2024-07-29T12:00:00+02:00,2024-07-29T18:00:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court 14
1551052,CASALI Lorenzo Minh,Male,Athlete,ITA,Italy,Italy,['Artistic Gymnastics'],"['Men', ""Men's All-Around"", ""Men's Floor Exercise"", ""Men's Horizontal Bar"", ""Men's Parallel Bars"", ""Men's Pommel Horse"", ""Men's Rings"", ""Men's Vault"", ""Men's Team""]",12/9/2002,,,1536045,Gold Medal,1,10/8/2024,Arian SALIMI,,Taekwondo,,,,,2024-07-29T12:00:00+02:00,2024-07-29T18:00:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court 6
1551057,MACCHIATI Mario,Male,Athlete,ITA,Italy,Italy,['Artistic Gymnastics'],"['Men', ""Men's All-Around"", ""Men's Floor Exercise"", ""Men's Horizontal Bar"", ""Men's Parallel Bars"", ""Men's Pommel Horse"", ""Men's Rings"", ""Men's Vault"", ""Men's Team""]",27/11/1999,,,1896149,Silver Medal,2,10/8/2024,Caden CUNNINGHAM,,Taekwondo,,,,,2024-07-29T12:00:00+02:00,2024-07-29T18:00:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court 7
1551058,MACCHINI Carlo,Male,Athlete,ITA,Italy,Italy,['Artistic Gymnastics'],"['Men', ""Men's Floor Exercise"", ""Men's Horizontal Bar"", ""Men's Parallel Bars"", ""Men's Pommel Horse"", ""Men's Rings"", ""Men's Vault"", ""Men's Team""]",5/5/1996,,,1897088,Bronze Medal,3,10/8/2024,Rafael ALBA,,Taekwondo,,,,,2024-07-29T12:00:00+02:00,2024-07-29T18:00:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court 8
1551061,D'AMATO Alice,Female,Athlete,ITA,Italy,Italy,['Artistic Gymnastics'],"['Women', ""Women's All-Around"", ""Women's Balance Beam"", ""Women's Floor Exercise"", ""Women's Uneven Bars"", ""Women's Vault"", ""Women's Team""]",7/2/2003,,,1548401,Bronze Medal,3,10/8/2024,Cheick Sallah CISSE,,Taekwondo,,,,,2024-07-29T12:00:00+02:00,2024-07-29T18:00:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court 11
1551121,BRAVO YOUNG Roman Guillermo,Male,Athlete,MEX,Mexico,Mexico,['Wrestling'],"[""Men's Freestyle 57kg""]",28/01/1999,,,1893272,Gold Medal,1,10/8/2024,Althea LAURIN,,Taekwondo,,,,,2024-07-29T12:00:00+02:00,2024-07-29T18:00:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court 12
1551123,GOMEZ Austin Klee,Male,Athlete,MEX,Mexico,Mexico,['Wrestling'],"[""Men's Freestyle 65kg""]",19/03/1998,,,1887768,Silver Medal,2,10/8/2024,Svetlana OSIPOVA,,Taekwondo,,,,,2024-07-29T12:00:00+02:00,2024-07-29T18:00:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court 13
1551159,FAHMI Muhd Azeem,Male,Athlete,MAS,Malaysia,Malaysia,['Athletics'],"[""Men's 100m""]",29/04/2004,,,1904039,Bronze Medal,3,10/8/2024,LEE Dabin,,Taekwondo,,,,,2024-07-29T12:00:00+02:00,2024-07-29T19:30:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court Suzanne-Lenglen
1551169,BAZADZE Sandro,Male,Athlete,GEO,Georgia,Georgia,['Fencing'],"[""Men's Sabre Individual""]",29/07/1993,,,1566738,Bronze Medal,3,10/8/2024,Nafia KUS AYDIN,,Taekwondo,,,,,2024-07-29T12:00:00+02:00,2024-07-29T19:30:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court Simonne-Mathieu
1551175,ARTENI Florin,Male,Athlete,ROU,Romania,Romania,['Rowing'],"[""Men's Eight"", ""Men's Pair""]",6/3/2001,,,VVOMTEAM6---FRA01,Gold Medal,1,10/8/2024,France,,Volleyball,,,,,2024-07-29T12:00:00+02:00,2024-07-29T19:30:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court 7
1551177,BAITOC Bogdan,Male,Athlete,ROU,Romania,Romania,['Rowing'],"[""Men's Eight""]",9/6/1998,,,VVOMTEAM6---POL01,Silver Medal,2,10/8/2024,Poland,,Volleyball,,,,,2024-07-29T12:00:00+02:00,2024-07-29T19:30:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court 8
1551178,BEJAN Sergiu Vasile,Male,Athlete,ROU,Romania,Romania,['Rowing'],"[""Men's Four""]",18/11/1996,,,VVOWTEAM6---BRA01,Bronze Medal,3,10/8/2024,Brazil,,Volleyball,,,,,2024-07-29T12:00:00+02:00,2024-07-29T19:30:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court 13
1551180,BERARIU Stefan Constantin,Male,Athlete,ROU,Romania,Romania,['Rowing'],"[""Men's Four""]",14/01/1999,,,WPOWTEAM7---ESP01,Gold Medal,1,10/8/2024,Spain,,Water Polo,,,,,2024-07-29T12:03:00+02:00,2024-07-29T12:12:00+02:00,,,,Marseille Marina,Marseille Marina - Marseille
1551184,CHIRUTA Mihai,Male,Athlete,ROU,Romania,Romania,['Rowing'],"[""Men's Single Sculls""]",26/09/1998,,,WPOWTEAM7---AUS01,Silver Medal,2,10/8/2024,Australia,,Water Polo,,,,,2024-07-29T12:04:00+02:00,2024-07-29T12:15:00+02:00,,,,North Paris Arena,North Paris Arena
1551186,CORNEA Andrei Sebastian,Male,Athlete,ROU,Romania,Romania,['Rowing'],"[""Men's Double Sculls""]",10/11/1999,,,WPOWTEAM7---NED01,Bronze Medal,3,10/8/2024,Netherlands,,Water Polo,,,,,2024-07-29T12:05:00+02:00,2024-07-29T12:35:00+02:00,,,,Grand Palais,Grand Palais - Blue Piste
1551188,COZMIUC Marius Vasile,Male,Athlete,ROU,Romania,Romania,['Rowing'],"[""Men's Eight""]",7/9/1992,,,1551443,Gold Medal,1,10/8/2024,Lasha TALAKHADZE,,Weightlifting,,,,,2024-07-29T12:05:00+02:00,2024-07-29T12:35:00+02:00,,,,Grand Palais,Grand Palais - Yellow Piste
1551190,DANCIU Laurentiu,Male,Athlete,ROU,Romania,Romania,['Rowing'],"[""Men's Eight""]",31/03/2000,,,1544424,Silver Medal,2,10/8/2024,Varazdat LALAYAN,,Weightlifting,,,,,2024-07-29T12:05:00+02:00,2024-07-29T12:35:00+02:00,,,,Grand Palais,Grand Palais - Green Piste
1551238,ENACHE Marian Florian,Male,Athlete,ROU,Romania,Romania,['Rowing'],"[""Men's Double Sculls""]",5/8/1995,,,1540334,Bronze Medal,3,10/8/2024,Gor MINASYAN,,Weightlifting,,,,,2024-07-29T12:05:00+02:00,2024-07-29T12:35:00+02:00,,,,Grand Palais,Grand Palais - Red Piste
1551246,BEIQI Hana,Female,Athlete,KOS,Kosovo,Kosovo,['Swimming'],"[""Women's 50m Freestyle""]",28/09/2008,,,1918369,Gold Medal,1,10/8/2024,LIU Huanhua,,Weightlifting,,,,,2024-07-29T12:05:00+02:00,2024-07-29T12:40:00+02:00,,,,Marseille Marina,Marseille Marina - Frioul
1551249,MOUTTAKI Yasmine,Female,Athlete,MAR,Morocco,Morocco,['Boxing'],"[""Women's 50kg""]",22/06/1997,,,1551307,Silver Medal,2,10/8/2024,Akbar DJURAEV,,Weightlifting,,,,,2024-07-29T12:06:00+02:00,2024-07-29T12:12:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1551270,GOLOVINA Luba,Female,Athlete,GEO,Georgia,Georgia,['Trampoline Gymnastics'],['Women'],20/04/1990,,,1569832,Bronze Medal,3,10/8/2024,Yauheni TSIKHANTSOU,,Weightlifting,,,,,2024-07-29T12:06:00+02:00,2024-07-29T12:12:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1551283,BERTAL Widad,Female,Athlete,MAR,Morocco,Morocco,['Boxing'],"[""Women's 54kg""]",31/08/1999,,,1878625,Gold Medal,1,10/8/2024,Solfrid Eila Amena KOANDA,,Weightlifting,,,,,2024-07-29T12:12:00+02:00,2024-07-29T12:18:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1551307,DJURAEV Akbar,Male,Athlete,UZB,Uzbekistan,Uzbekistan,['Weightlifting'],"[""Men's 102kg""]",8/10/1999,,,1563010,Silver Medal,2,10/8/2024,Sara AHMED,,Weightlifting,,,,,2024-07-29T12:12:00+02:00,2024-07-29T12:18:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1551316,STOEVA Stefani,Female,Athlete,BUL,Bulgaria,Bulgaria,['Badminton'],"[""Women's Doubles""]",23/09/1995,,,1940308,Bronze Medal,3,10/8/2024,Neisi Patricia DAJOMES BARRERA,,Weightlifting,,,,,2024-07-29T12:15:00+02:00,2024-07-29T12:50:00+02:00,,,,Marseille Marina,Marseille Marina - Corniche
1551318,MARDI Khadija,Female,Athlete,MAR,Morocco,Morocco,['Boxing'],"[""Women's 75kg""]",1/2/1991,,,1554885,Gold Medal,1,10/8/2024,Geno PETRIASHVILI,,Wrestling,,,,,2024-07-29T12:18:00+02:00,2024-07-29T12:24:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1551324,STOEVA Gabriela,Female,Athlete,BUL,Bulgaria,Bulgaria,['Badminton'],"[""Women's Doubles""]",15/07/1994,,,1543088,Silver Medal,2,10/8/2024,Amir Hossein ZARE,,Wrestling,,,,,2024-07-29T12:18:00+02:00,2024-07-29T12:24:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
